country,region,text,page
TUNEZ,,"10/VI/1983 Ley organica 83-50 relativa al Consejo economico y social. (Journal officiel,  14 junio.)  [Deroga la ley 70-7 de 10 marzo 1970.]}  ",26
TUNEZ,,"15/VII/1983 Decreto 83-663 por el que se aprueban la modificaci6n del estatuto y de la  remuneracion de jos obreros agricolas permanentes de la Oficina de tierras de dominio  publico. (lbrd., 22 julio.)  ",26
TURQUIA,,"28/VIII/1983 *Ley por la que se modifican y completan ciertos articulos de la ley 2821 de 5  mayo 1983 sobre los sindicatos. (7. C. Resmi Gazete, 29 agosto.)  ",26
UNION DE REPUBLICAS SOCIALISTAS SOVIETICAS,,"14/11/1983 Orden 213 del Ministerio de Ensefianza Superior y Secundana Especializada de la  URSS por la que se aprueba un reglamento relativo a un centro de metodologia cientifica  en que ios especiaiistas pueden recibir formaci6n sin cesar su trabajo. (Biulieten Ministerst-  va Vysshego i Srednego Spetsialnogo Obrazovaniya SSSR, nim. 5.)  ",26
UNION DE REPUBLICAS SOCIALISTAS SOVIETICAS,,"4/I11/1983 Orden 298 del Ministerio de Ensenianza Superior y Secundaria Especializada de la  URSS por la que se aprueba un reglamento relativo al Servicio central de proteccion del  trabajo y de seguridad contra las radiaciones del Ministerio antedicho, adscrito al Instituto  de Ingenieria Fisica de Moscu. (/bid.)  ",26
UNION DE REPUBLICAS SOCIALISTAS SOVIETICAS,,"17/V1/1983 *Ley relativa a los colectivos de trabajadores y sobre aumento de sus funciones  en la direccion de las empresas, instituciones y organizaciones. (Pravda, 19 junio.)  ",26
URUGUAY,,"26/V/1983 Decrcto 186 por el que se crea el Comité Nacional de Rehabilitaci6n Ocupacional  y se fijan otros cometidos. (Diario Oficial, 17 junio.)  ",26
URUGUAY,,"8/VI/1983 Decreto 182 por el que se reglamenta el: procedimiento en torno al reconocimiento  de la incapacidad para el trabajo. (/bid., 14 junio.)  ",26
URUGUAY,,"6/IX/1983 Ley 15464 por la que se aprueba la ley organica dc la judicatura y de organizacion  de los tribunales. (/bid., 30 sept.)  ",26
YUGOSLAVIA,,"14/V1/1983 Acuerdo de autogestion refercnte a una lista de lesiones corporales. (S/uzbeni  List, nim. 38, texto 488.)  [Lista de lesiones corporales a los efectos del seguro de incapacidad, con indicacién de los  grados, en porcentajes, de incapacidad.]  ",26
YUGOSLAVIA,,"14/V1/1983 Acuerdo de autogestion referente a una lista de enfermedades profesionales.  (lbid., texto 489.)  [Lista de enfermedades a los efectos del seguro de incapacidad, con indicacién de los tipos  de trabajo en que se contraen y condiciones relativas a su diagnéstico.]}  ",26
YUGOSLAVIA,,"2/X1/1983 Ley modificatoria de la ley [764 de 1976] sobre el trabajo en asociacién. (/bid.,  nim. 57, texto 706.)  [Inserta tres nuevos parrafos en el art. 146.]  ",26
YUGOSLAVIA,,1984—Lista num. 3 12 (140)  ,27
TRATADOS Y ACUERDOS INTERNACIONALES,AustriaEspaiia,"6/XI/1981 Convenio de seguridad social, con protocolo final. (Austria: Bundesgeserzblatt,  texto 305.)  [Entrada en vigor: 1.° julio 1983.}  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,AustriaItalia,"21/1/1981 Acuerdo para la aplicacion del Convenio de seguridad social. (Ibid., texto 308.)  {Entrada en vigor: 1.° julio 1983.]  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,Comunidad E Europea,"2/V1/1983 Reglamento (CEE) 200/83 del Consejo por el que se modifican el reglamento  (CEE) 1408/71 relativo a la aplicacion de los regimenes de seguridad social a los trabajado-  res asalariados, a los trabajadores no asalariados y a los miembros de su familia que se  desplacen en el interior de la Comunidad, y el reglamento (CEE) 574/72 por el que se  establecen las modalidades de aplicacién del reglamento (CEE) 1408/71. (Journal officiel  des Communautés européennes, 22 agosto.)  (Modifica el art. 61 y los anexos VI y VII del reglamento (CEE) 1408/71, y en particular  reemplaza el art. 72 del reglamento (CEE) 574/72.)  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,Comunidad E Europea,"2/V1/1983 Reglamento (CEE) 2001/83 del Consejo por el que se modifican y ponen al dia el  reglamento (CEE) 1408/71 relativo a la aplicacion de los regimenes de seguridad social a  los trabajadores asalariados, a los trabajadores no asalariados y a los miembros de su  familia que se desplacen en el interior de la Comunidad, y el reglamento (CEE) 574/72 por  el que se establecen las modalidades de aplicacién del reglamento (CEE) 1408/71. (Ibid.)  {Reemplaza el titulo, el sumario y las disposiciones del reglamento (CEE) 1408/71 por el  texto que figura en el anexo I.}  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,Comunidad E Europea,"19/IX/1983 Instruccién del Consejo sobre la proteccién de los trabajadores contra los riesgos  relacionados con la exposicién al amianto durante el trabajo (segunda instrucci6n especial  dictada conforme al art. 8 de la instruccién 80/1107 (CEE). (Ibid., 24 sept.)  {Anexo I: Método de referencia previsto en el art. 7 (1) para medir el amianto contenido  en el aire en los lugares de trabajo.]}  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,Comunidad E Europea,"17/X/1983 Decisién del Consejo relativa a las misiones del Fondo Social Europeo (83/516/  CEE). (lbid., 22 oct.)  {Art. 1.°: El Fondo fomenta la aplicacién de politicas encaminadas, por una parte, a pro-  porcionar a la mano de obra las calificaciones profesionales necesarias para obtener un  empleo estable y, por otra, a desarrollar las posibilidades de empleo. En particular, contri-  buye a la insercién y a la integracién socioprofesionales de los jovenes y de los trabajadores  necesitados, a la adaptacion de la mano de obra, al desarrollo del mercado de trabajo y a  las mutaciones tecnoldgicas, asi como a la reduccién de los desequilibrios regionales del  mercado del empleo.]  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,Comunidad E Europea,17/X/1983 Reglamento (CEE) 2950 del Consejo de aplicacién de la decisi6n 83/516/CEE  relativa a las misiones del Fondo Social Europeo. (Ibid)  ,27
TRATADOS Y ACUERDOS INTERNACIONALES,Costa de MarfilGhana,"26/11/1977 Convenio sobre la regionalizacion de los institutos de formacion maritima Nungo-  Acra y Abidjan. (Costa de Marfil: Journal officiel, 14 abril 1983.)  (Tiene por objeto formar al personal navegante y sedentario de los Estados de Africa  occidental y central con vistas a regionalizar los centros de formacién maritima en la  Republica de la Costa de Marfil y en la Republica de Ghana y a transformarlos en escuelas  africanas de marina mercante. En particular, cap. III: Estructuras y funcionamiento;  cap. V: Relaciones con los Estados que no sean miembros y con las organizaciones inter-  nacionales. }  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,EspaiiaSuiza,"11/VI/1982 Acuerdo complementario del Convenio de seguridad social entre la Confedera-  cion Suiza y Espana. Hecho en Berna. (Suiza: Recueil des lois féedérales — Sammlung der  eidgendssischen Gesetze, 25 oct. 1983.)  ",27
TRATADOS Y ACUERDOS INTERNACIONALES,EspaiiaSuiza,(141) 13 1984—Lista num. 3  ,28
TRATADOS Y ACUERDOS INTERNACIONALES,EspaiiaSuiza,TRATADOS Y ACUERDOS INTERNACIONALES (conclusion)  ,28
TRATADOS Y ACUERDOS INTERNACIONALES,FranciaMali,"12/V1/1979 Convenio general entre el Gobierno de la Republica Francesa y el Gobierno de  la Republica de Mali sobre la seguridad social, con dos protocolos. (Francia: Journal offi-  ciel, 4-5 julio 1983.)  [Entrada en vigor: 1.° junio 1983.)  ",28
